use_ym,rte_no,rte_nm,stops_id,stops_ars_no,stops_nm,hour,rideNope,gffNope,totalNope
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,18,345,70,415
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,19,291,27,318
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,20,240,24,264
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,21,223,21,244
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,22,232,35,267
201511,2012,2012번(신내공영차고지~동대문역사문화공원),101000084,02184,성동고등학교,23,151,27,178
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,00,0,0,0
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,01,0,0,0
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,02,0,0,0
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,03,0,0,0
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,04,37,97,134
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,05,21,110,131
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,06,45,105,150
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,07,113,129,242
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,08,130,320,450
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,09,148,247,395
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,10,65,191,256
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,11,62,174,236
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,12,84,187,271
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,13,73,172,245
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,14,75,185,260
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,15,56,164,220
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,16,52,222,274
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,17,77,276,353
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,18,100,420,520
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,19,127,251,378
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,20,52,144,196
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,21,58,136,194
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,22,58,102,160
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000038,04137,행당동삼부아파트,23,31,40,71
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,00,24,2,26
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,01,0,0,0
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,02,0,0,0
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,03,0,0,0
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,04,0,0,0
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,05,44,27,71
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,06,46,33,79
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,07,117,47,164
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,08,173,78,251
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,09,130,76,206
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,10,101,44,145
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,11,68,57,125
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,12,75,56,131
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,13,75,79,154
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,14,87,84,171
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,15,114,73,187
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,16,128,67,195
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,17,131,96,227
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,18,134,104,238
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,19,145,94,239
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,20,132,57,189
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,21,156,46,202
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,22,115,51,166
201511,2012,2012번(신내공영차고지~동대문역사문화공원),103000037,04136,세왕병원,23,94,29,123
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,00,72,24,96
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,01,0,0,0
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,02,0,0,0
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,03,0,0,0
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,04,0,0,0
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,05,271,65,336
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,06,189,59,248
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,07,428,47,475
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,08,501,90,591
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,09,327,78,405
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,10,344,181,525
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,11,397,336,733
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,12,422,266,688
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,13,428,316,744
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,14,556,429,985
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,15,648,498,1146
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,16,904,637,1541
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,17,784,592,1376
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,18,785,542,1327
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,19,716,395,1111
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,20,639,275,914
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,21,560,262,822
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,22,529,246,775
201511,2014,2014번(성수동~동대문운동장),101000082,02182,신당역.중앙시장앞,23,377,125,502
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,00,0,17,17
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,01,0,0,0
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,02,0,0,0
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,03,0,0,0
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,04,41,64,105
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,05,112,230,342
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,06,179,235,414
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,07,319,229,548
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,08,775,570,1345
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,09,376,413,789
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,10,338,351,689
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,11,326,346,672
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,12,294,339,633
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,13,298,327,625
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,14,346,386,732
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,15,283,422,705
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,16,261,378,639
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,17,182,406,588
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,18,171,436,607
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,19,146,356,502
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,20,97,260,357
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,21,71,237,308
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,22,39,189,228
201511,2014,2014번(성수동~동대문운동장),101000083,02183,성동고등학교,23,28,166,194
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,00,41,64,105
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,01,0,0,0
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,02,0,0,0
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,03,0,0,0
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,04,0,0,0
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,05,183,89,272
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,06,141,41,182
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,07,170,52,222
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,08,311,137,448
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,09,184,43,227
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,10,258,96,354
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,11,225,123,348
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,12,206,148,354
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,13,232,182,414
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,14,209,195,404
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,15,306,239,545
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,16,364,327,691
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,17,334,304,638
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,18,424,259,683
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,19,285,216,501
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,20,231,167,398
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,21,192,220,412
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,22,202,295,497
201511,2014,2014번(성수동~동대문운동장),101000084,02184,성동고등학교,23,139,214,353
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,00,3,1,4
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,01,0,0,0
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,02,0,0,0
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,03,0,0,0
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,04,126,13,139
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,05,99,170,269
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,06,95,166,261
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,07,255,432,687
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,08,298,543,841
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,09,178,469,647
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,10,188,345,533
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,11,135,248,383
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,12,114,269,383
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,13,147,323,470
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,14,139,325,464
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,15,162,351,513
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,16,118,361,479
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,17,140,451,591
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,18,178,543,721
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,19,121,389,510
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,20,81,228,309
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,21,116,210,326
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,22,64,146,210
201511,2014,2014번(성수동~동대문운동장),103000038,04137,행당동삼부아파트,23,80,100,180
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,00,59,33,92
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,01,0,0,0
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,02,0,0,0
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,03,0,0,0
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,04,0,0,0
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,05,62,24,86
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,06,56,46,102
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,07,194,74,268
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,08,239,168,407
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,09,186,103,289
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,10,84,115,199
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,11,85,114,199
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,12,56,121,177
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,13,108,166,274
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,14,123,117,240
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,15,146,157,303
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,16,173,209,382
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,17,215,216,431
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,18,189,223,412
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,19,164,220,384
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,20,158,154,312
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,21,150,120,270
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,22,146,126,272
201511,2014,2014번(성수동~동대문운동장),103000037,04136,세왕병원,23,136,91,227
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,00,130,7,137
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,01,0,0,0
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,02,0,0,0
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,03,0,0,0
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,04,0,0,0
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,05,253,22,275
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,06,326,63,389
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,07,382,39,421
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,08,659,86,745
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,09,401,122,523
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,10,447,195,642
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,11,455,272,727
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,12,656,341,997
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,13,734,185,919
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,14,814,165,979
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,15,890,185,1075
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,16,1158,205,1363
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,17,1358,195,1553
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,18,1567,152,1719
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,19,1463,75,1538
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,20,1102,42,1144
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,21,1091,39,1130
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,22,1018,62,1080
201511,2015,2015번(신내공영차고지~동대문운동장),101000082,02182,신당역.중앙시장앞,23,619,45,664
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,00,0,3,3
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,01,0,0,0
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,02,0,0,0
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,03,0,0,0
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,04,0,0,0
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,05,33,207,240
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,06,110,243,353
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,07,146,392,538
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,08,334,784,1118
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,09,251,689,940
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,10,210,460,670
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,11,146,478,624
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,12,163,448,611
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,13,177,378,555
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,14,135,461,596
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,15,110,494,604
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,16,133,412,545
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,17,90,447,537
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,18,105,492,597
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,19,97,397,494
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,20,100,267,367
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,21,91,251,342
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,22,57,233,290
201511,2015,2015번(신내공영차고지~동대문운동장),101000083,02183,성동고등학교,23,45,180,225
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,00,65,15,80
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,01,0,0,0
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,02,0,0,0
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,03,0,0,0
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,04,0,0,0
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,05,59,24,83
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,06,164,66,230
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,07,198,60,258
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,08,359,107,466
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,09,260,58,318
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,10,297,74,371
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,11,296,114,410
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,12,275,162,437
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,13,373,92,465
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,14,434,78,512
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,15,494,74,568
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,16,693,92,785
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,17,568,85,653
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,18,561,85,646
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,19,578,49,627
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,20,462,24,486
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,21,424,60,484
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,22,364,63,427
201511,2015,2015번(신내공영차고지~동대문운동장),101000084,02184,성동고등학교,23,293,36,329
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,00,585,35,620
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,01,0,0,0
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,02,0,0,0
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,03,0,0,0
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,04,0,0,0
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,05,75,35,110
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,06,298,87,385
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,07,562,89,651
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,08,1131,288,1419
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,09,482,165,647
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,10,306,158,464
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,11,378,243,621
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,12,515,284,799
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,13,593,232,825
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,14,688,263,951
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,15,890,275,1165
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,16,1110,372,1482
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,17,1171,324,1495
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,18,1777,318,2095
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,19,1862,284,2146
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,20,1403,245,1648
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,21,1486,214,1700
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,22,1993,213,2206
201511,2015,2015번(신내공영차고지~동대문운동장),103000013,04111,성동구청,23,1147,109,1256
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,00,0,0,0
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,01,0,0,0
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,02,0,0,0
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,03,0,0,0
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,04,0,0,0
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,05,90,94,184
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,06,131,120,251
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,07,426,231,657
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,08,591,448,1039
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,09,381,268,649
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,10,209,176,385
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,11,170,156,326
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,12,154,151,305
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,13,161,203,364
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,14,139,182,321
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,15,162,176,338
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,16,155,190,345
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,17,168,231,399
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,18,212,190,402
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,19,179,136,315
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,20,113,101,214
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,21,178,78,256
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,22,100,79,179
201511,2015,2015번(신내공영차고지~동대문운동장),105000073,06159,신답역앞,23,71,66,137
201511,2412,2412번(성수동~세곡동사거리),103000077,04176,뚝도아리수정수센터수도박물관,00,1,5,6
201511,2412,2412번(성수동~세곡동사거리),103000077,04176,뚝도아리수정수센터수도박물관,01,0,0,0
