date,hour,stationName,lineNm,stnCd,stnNo,trnscdSeCd,trnscdSeCdNm,trnscdUserSeCd,trnscdUserSeCdNm,rideNope,gffNope,totalNope
2026-02-25,22,건대입구역,2호선,0212,212,1,선불카드,01,일반,945,902,1847
2026-02-25,21,건대입구역,2호선,0212,212,C,1회용교통카드,46,중국어 어린이,0,1,1
2026-02-25,21,건대입구역,2호선,0212,212,C,1회용교통카드,43,중국어 일반,1,8,9
2026-02-25,21,건대입구역,2호선,0212,212,C,1회용교통카드,42,일어 일반,1,0,1
2026-02-25,21,건대입구역,2호선,0212,212,C,1회용교통카드,41,영어 일반,1,1,2
2026-02-25,21,건대입구역,2호선,0212,212,C,1회용교통카드,12,어린이,4,0,4
2026-02-25,21,건대입구역,2호선,0212,212,C,1회용교통카드,11,일반,5,8,13
2026-02-25,21,건대입구역,2호선,0212,212,C,1회용교통카드,100,우대권,3,1,4
2026-02-25,21,건대입구역,2호선,0212,212,B,정기권카드,01,일반,6,6,12
2026-02-25,21,건대입구역,2호선,0212,212,2,후불카드,100,우대권,12,2,14
2026-02-25,21,건대입구역,2호선,0212,212,2,후불카드,04,청소년,54,17,71
2026-02-25,21,건대입구역,2호선,0212,212,2,후불카드,01,일반,1375,941,2316
2026-02-25,21,건대입구역,2호선,0212,212,1,선불카드,99,기타,9,4,13
2026-02-25,21,건대입구역,2호선,0212,212,1,선불카드,100,우대권,86,86,172
2026-02-25,21,건대입구역,2호선,0212,212,1,선불카드,04,청소년,104,43,147
2026-02-25,21,건대입구역,2호선,0212,212,1,선불카드,02,어린이,2,4,6
2026-02-25,21,건대입구역,2호선,0212,212,1,선불카드,01,일반,988,994,1982
2026-02-25,20,건대입구역,2호선,0212,212,C,1회용교통카드,43,중국어 일반,0,0,0
2026-02-25,20,건대입구역,2호선,0212,212,C,1회용교통카드,42,일어 일반,0,3,3
2026-02-25,20,건대입구역,2호선,0212,212,C,1회용교통카드,12,어린이,1,1,2
2026-02-25,20,건대입구역,2호선,0212,212,C,1회용교통카드,11,일반,2,5,7
2026-02-25,20,건대입구역,2호선,0212,212,C,1회용교통카드,100,우대권,4,3,7
2026-02-25,20,건대입구역,2호선,0212,212,B,정기권카드,01,일반,1,7,8
2026-02-25,20,건대입구역,2호선,0212,212,2,후불카드,100,우대권,6,7,13
2026-02-25,20,건대입구역,2호선,0212,212,2,후불카드,04,청소년,51,32,83
2026-02-25,20,건대입구역,2호선,0212,212,2,후불카드,01,일반,1396,1197,2593
2026-02-25,20,건대입구역,2호선,0212,212,1,선불카드,99,기타,7,3,10
2026-02-25,20,건대입구역,2호선,0212,212,1,선불카드,100,우대권,125,101,226
2026-02-25,20,건대입구역,2호선,0212,212,1,선불카드,04,청소년,109,38,147
2026-02-25,20,건대입구역,2호선,0212,212,1,선불카드,02,어린이,4,2,6
2026-02-25,20,건대입구역,2호선,0212,212,1,선불카드,01,일반,1035,1076,2111
2026-02-25,19,건대입구역,2호선,0212,212,C,1회용교통카드,45,일어 어린이,1,0,1
2026-02-25,19,건대입구역,2호선,0212,212,C,1회용교통카드,43,중국어 일반,2,0,2
2026-02-25,19,건대입구역,2호선,0212,212,C,1회용교통카드,42,일어 일반,0,0,0
2026-02-25,19,건대입구역,2호선,0212,212,C,1회용교통카드,41,영어 일반,0,1,1
2026-02-25,19,건대입구역,2호선,0212,212,C,1회용교통카드,12,어린이,2,3,5
2026-02-25,19,건대입구역,2호선,0212,212,C,1회용교통카드,11,일반,4,7,11
2026-02-25,19,건대입구역,2호선,0212,212,C,1회용교통카드,100,우대권,3,7,10
2026-02-25,19,건대입구역,2호선,0212,212,B,정기권카드,01,일반,2,6,8
2026-02-25,19,건대입구역,2호선,0212,212,2,후불카드,100,우대권,10,11,21
2026-02-25,19,건대입구역,2호선,0212,212,2,후불카드,04,청소년,28,40,68
2026-02-25,19,건대입구역,2호선,0212,212,2,후불카드,02,어린이,0,1,1
2026-02-25,19,건대입구역,2호선,0212,212,2,후불카드,01,일반,1223,2071,3294
2026-02-25,19,건대입구역,2호선,0212,212,1,선불카드,99,기타,7,5,12
2026-02-25,19,건대입구역,2호선,0212,212,1,선불카드,100,우대권,153,157,310
2026-02-25,19,건대입구역,2호선,0212,212,1,선불카드,04,청소년,92,78,170
2026-02-25,19,건대입구역,2호선,0212,212,1,선불카드,02,어린이,5,5,10
2026-02-25,19,건대입구역,2호선,0212,212,1,선불카드,01,일반,938,1726,2664
2026-02-25,18,건대입구역,2호선,0212,212,C,1회용교통카드,46,중국어 어린이,0,1,1
2026-02-25,18,건대입구역,2호선,0212,212,C,1회용교통카드,43,중국어 일반,1,1,2
2026-02-25,18,건대입구역,2호선,0212,212,C,1회용교통카드,12,어린이,2,2,4
2026-02-25,18,건대입구역,2호선,0212,212,C,1회용교통카드,11,일반,4,14,18
2026-02-25,18,건대입구역,2호선,0212,212,C,1회용교통카드,100,우대권,9,8,17
2026-02-25,18,건대입구역,2호선,0212,212,B,정기권카드,01,일반,2,4,6
2026-02-25,18,건대입구역,2호선,0212,212,2,후불카드,100,우대권,14,15,29
2026-02-25,18,건대입구역,2호선,0212,212,2,후불카드,04,청소년,42,71,113
2026-02-25,18,건대입구역,2호선,0212,212,2,후불카드,02,어린이,0,1,1
2026-02-25,18,건대입구역,2호선,0212,212,2,후불카드,01,일반,1665,3013,4678
2026-02-25,18,건대입구역,2호선,0212,212,1,선불카드,99,기타,7,17,24
2026-02-25,18,건대입구역,2호선,0212,212,1,선불카드,100,우대권,207,252,459
2026-02-25,18,건대입구역,2호선,0212,212,1,선불카드,04,청소년,81,109,190
2026-02-25,18,건대입구역,2호선,0212,212,1,선불카드,02,어린이,5,3,8
2026-02-25,18,건대입구역,2호선,0212,212,1,선불카드,01,일반,1358,2535,3893
2026-02-25,17,건대입구역,2호선,0212,212,C,1회용교통카드,42,일어 일반,0,3,3
2026-02-25,17,건대입구역,2호선,0212,212,C,1회용교통카드,12,어린이,3,3,6
2026-02-25,17,건대입구역,2호선,0212,212,C,1회용교통카드,11,일반,7,9,16
2026-02-25,17,건대입구역,2호선,0212,212,C,1회용교통카드,100,우대권,2,7,9
2026-02-25,17,건대입구역,2호선,0212,212,B,정기권카드,01,일반,3,0,3
2026-02-25,17,건대입구역,2호선,0212,212,2,후불카드,100,우대권,13,27,40
2026-02-25,17,건대입구역,2호선,0212,212,2,후불카드,04,청소년,35,45,80
2026-02-25,17,건대입구역,2호선,0212,212,2,후불카드,02,어린이,1,0,1
2026-02-25,17,건대입구역,2호선,0212,212,2,후불카드,01,일반,1351,1874,3225
2026-02-25,17,건대입구역,2호선,0212,212,1,선불카드,99,기타,10,15,25
2026-02-25,17,건대입구역,2호선,0212,212,1,선불카드,100,우대권,229,305,534
2026-02-25,17,건대입구역,2호선,0212,212,1,선불카드,04,청소년,95,104,199
2026-02-25,17,건대입구역,2호선,0212,212,1,선불카드,02,어린이,7,11,18
2026-02-25,17,건대입구역,2호선,0212,212,1,선불카드,01,일반,1013,1393,2406
2026-02-25,16,건대입구역,2호선,0212,212,C,1회용교통카드,43,중국어 일반,3,3,6
2026-02-25,16,건대입구역,2호선,0212,212,C,1회용교통카드,42,일어 일반,2,0,2
2026-02-25,16,건대입구역,2호선,0212,212,C,1회용교통카드,41,영어 일반,0,2,2
2026-02-25,16,건대입구역,2호선,0212,212,C,1회용교통카드,12,어린이,0,2,2
2026-02-25,16,건대입구역,2호선,0212,212,C,1회용교통카드,11,일반,8,6,14
2026-02-25,16,건대입구역,2호선,0212,212,C,1회용교통카드,100,우대권,4,6,10
2026-02-25,16,건대입구역,2호선,0212,212,B,정기권카드,01,일반,1,2,3
2026-02-25,16,건대입구역,2호선,0212,212,2,후불카드,100,우대권,15,14,29
2026-02-25,16,건대입구역,2호선,0212,212,2,후불카드,04,청소년,28,57,85
2026-02-25,16,건대입구역,2호선,0212,212,2,후불카드,02,어린이,1,2,3
2026-02-25,16,건대입구역,2호선,0212,212,2,후불카드,01,일반,973,1271,2244
2026-02-25,16,건대입구역,2호선,0212,212,1,선불카드,99,기타,3,7,10
2026-02-25,16,건대입구역,2호선,0212,212,1,선불카드,100,우대권,260,330,590
2026-02-25,16,건대입구역,2호선,0212,212,1,선불카드,04,청소년,108,119,227
2026-02-25,16,건대입구역,2호선,0212,212,1,선불카드,02,어린이,8,10,18
2026-02-25,16,건대입구역,2호선,0212,212,1,선불카드,01,일반,829,928,1757
2026-02-25,15,건대입구역,2호선,0212,212,C,1회용교통카드,43,중국어 일반,1,2,3
2026-02-25,15,건대입구역,2호선,0212,212,C,1회용교통카드,42,일어 일반,0,2,2
2026-02-25,15,건대입구역,2호선,0212,212,C,1회용교통카드,12,어린이,3,1,4
2026-02-25,15,건대입구역,2호선,0212,212,C,1회용교통카드,11,일반,7,12,19
2026-02-25,15,건대입구역,2호선,0212,212,C,1회용교통카드,100,우대권,10,8,18
2026-02-25,15,건대입구역,2호선,0212,212,B,정기권카드,01,일반,0,2,2
2026-02-25,15,건대입구역,2호선,0212,212,2,후불카드,100,우대권,12,24,36
2026-02-25,15,건대입구역,2호선,0212,212,2,후불카드,04,청소년,20,29,49
2026-02-25,15,건대입구역,2호선,0212,212,2,후불카드,01,일반,878,1020,1898
2026-02-25,15,건대입구역,2호선,0212,212,1,선불카드,99,기타,4,5,9
2026-02-25,15,건대입구역,2호선,0212,212,1,선불카드,100,우대권,293,319,612
2026-02-25,15,건대입구역,2호선,0212,212,1,선불카드,04,청소년,91,114,205
2026-02-25,15,건대입구역,2호선,0212,212,1,선불카드,02,어린이,12,9,21
2026-02-25,15,건대입구역,2호선,0212,212,1,선불카드,01,일반,622,773,1395
2026-02-25,14,건대입구역,2호선,0212,212,C,1회용교통카드,46,중국어 어린이,0,0,0
2026-02-25,14,건대입구역,2호선,0212,212,C,1회용교통카드,43,중국어 일반,6,0,6
2026-02-25,14,건대입구역,2호선,0212,212,C,1회용교통카드,12,어린이,0,2,2
2026-02-25,14,건대입구역,2호선,0212,212,C,1회용교통카드,11,일반,3,5,8
2026-02-25,14,건대입구역,2호선,0212,212,C,1회용교통카드,100,우대권,8,9,17
2026-02-25,14,건대입구역,2호선,0212,212,B,정기권카드,01,일반,2,0,2
2026-02-25,14,건대입구역,2호선,0212,212,2,후불카드,100,우대권,11,12,23
2026-02-25,14,건대입구역,2호선,0212,212,2,후불카드,04,청소년,22,36,58
2026-02-25,14,건대입구역,2호선,0212,212,2,후불카드,02,어린이,1,0,1
2026-02-25,14,건대입구역,2호선,0212,212,2,후불카드,01,일반,786,916,1702
2026-02-25,14,건대입구역,2호선,0212,212,1,선불카드,99,기타,3,1,4
2026-02-25,14,건대입구역,2호선,0212,212,1,선불카드,100,우대권,259,250,509
2026-02-25,14,건대입구역,2호선,0212,212,1,선불카드,04,청소년,60,115,175
2026-02-25,14,건대입구역,2호선,0212,212,1,선불카드,02,어린이,7,8,15
2026-02-25,14,건대입구역,2호선,0212,212,1,선불카드,01,일반,587,602,1189
2026-02-25,13,건대입구역,2호선,0212,212,C,1회용교통카드,46,중국어 어린이,1,0,1
2026-02-25,13,건대입구역,2호선,0212,212,C,1회용교통카드,12,어린이,2,0,2
2026-02-25,13,건대입구역,2호선,0212,212,C,1회용교통카드,11,일반,3,1,4
2026-02-25,13,건대입구역,2호선,0212,212,C,1회용교통카드,100,우대권,2,6,8
2026-02-25,13,건대입구역,2호선,0212,212,B,정기권카드,01,일반,0,2,2
2026-02-25,13,건대입구역,2호선,0212,212,2,후불카드,100,우대권,18,17,35
2026-02-25,13,건대입구역,2호선,0212,212,2,후불카드,04,청소년,19,41,60
2026-02-25,13,건대입구역,2호선,0212,212,2,후불카드,01,일반,771,938,1709
2026-02-25,13,건대입구역,2호선,0212,212,1,선불카드,99,기타,7,5,12
2026-02-25,13,건대입구역,2호선,0212,212,1,선불카드,100,우대권,257,236,493
2026-02-25,13,건대입구역,2호선,0212,212,1,선불카드,04,청소년,40,104,144
2026-02-25,13,건대입구역,2호선,0212,212,1,선불카드,02,어린이,2,8,10
2026-02-25,13,건대입구역,2호선,0212,212,1,선불카드,01,일반,598,607,1205
2026-02-25,12,건대입구역,2호선,0212,212,C,1회용교통카드,43,중국어 일반,0,1,1
2026-02-25,12,건대입구역,2호선,0212,212,C,1회용교통카드,12,어린이,0,1,1
2026-02-25,12,건대입구역,2호선,0212,212,C,1회용교통카드,11,일반,3,5,8
2026-02-25,12,건대입구역,2호선,0212,212,C,1회용교통카드,100,우대권,12,6,18
2026-02-25,12,건대입구역,2호선,0212,212,B,정기권카드,01,일반,2,1,3
2026-02-25,12,건대입구역,2호선,0212,212,2,후불카드,100,우대권,21,16,37
2026-02-25,12,건대입구역,2호선,0212,212,2,후불카드,04,청소년,13,37,50
2026-02-25,12,건대입구역,2호선,0212,212,2,후불카드,01,일반,640,877,1517
2026-02-25,12,건대입구역,2호선,0212,212,1,선불카드,99,기타,4,2,6
2026-02-25,12,건대입구역,2호선,0212,212,1,선불카드,100,우대권,245,266,511
2026-02-25,12,건대입구역,2호선,0212,212,1,선불카드,04,청소년,45,100,145
2026-02-25,12,건대입구역,2호선,0212,212,1,선불카드,02,어린이,3,13,16
2026-02-25,12,건대입구역,2호선,0212,212,1,선불카드,01,일반,523,573,1096
2026-02-25,11,건대입구역,2호선,0212,212,C,1회용교통카드,46,중국어 어린이,2,0,2
2026-02-25,11,건대입구역,2호선,0212,212,C,1회용교통카드,43,중국어 일반,10,0,10
2026-02-25,11,건대입구역,2호선,0212,212,C,1회용교통카드,12,어린이,1,0,1
2026-02-25,11,건대입구역,2호선,0212,212,C,1회용교통카드,11,일반,5,6,11
2026-02-25,11,건대입구역,2호선,0212,212,C,1회용교통카드,100,우대권,5,14,19
2026-02-25,11,건대입구역,2호선,0212,212,B,정기권카드,01,일반,2,1,3
2026-02-25,11,건대입구역,2호선,0212,212,2,후불카드,100,우대권,16,9,25
2026-02-25,11,건대입구역,2호선,0212,212,2,후불카드,04,청소년,17,26,43
2026-02-25,11,건대입구역,2호선,0212,212,2,후불카드,02,어린이,1,0,1
2026-02-25,11,건대입구역,2호선,0212,212,2,후불카드,01,일반,534,714,1248
2026-02-25,11,건대입구역,2호선,0212,212,1,선불카드,99,기타,8,12,20
2026-02-25,11,건대입구역,2호선,0212,212,1,선불카드,100,우대권,250,285,535
2026-02-25,11,건대입구역,2호선,0212,212,1,선불카드,04,청소년,26,68,94
2026-02-25,11,건대입구역,2호선,0212,212,1,선불카드,02,어린이,4,5,9
2026-02-25,11,건대입구역,2호선,0212,212,1,선불카드,01,일반,427,490,917
2026-02-25,10,건대입구역,2호선,0212,212,C,1회용교통카드,12,어린이,1,2,3
2026-02-25,10,건대입구역,2호선,0212,212,C,1회용교통카드,11,일반,4,1,5
2026-02-25,10,건대입구역,2호선,0212,212,C,1회용교통카드,100,우대권,5,4,9
2026-02-25,10,건대입구역,2호선,0212,212,B,정기권카드,01,일반,4,3,7
2026-02-25,10,건대입구역,2호선,0212,212,2,후불카드,100,우대권,11,8,19
2026-02-25,10,건대입구역,2호선,0212,212,2,후불카드,04,청소년,9,17,26
2026-02-25,10,건대입구역,2호선,0212,212,2,후불카드,01,일반,631,748,1379
2026-02-25,10,건대입구역,2호선,0212,212,1,선불카드,99,기타,15,15,30
2026-02-25,10,건대입구역,2호선,0212,212,1,선불카드,100,우대권,211,235,446
2026-02-25,10,건대입구역,2호선,0212,212,1,선불카드,04,청소년,16,40,56
2026-02-25,10,건대입구역,2호선,0212,212,1,선불카드,02,어린이,8,4,12
2026-02-25,10,건대입구역,2호선,0212,212,1,선불카드,01,일반,575,528,1103
2026-02-25,09,건대입구역,2호선,0212,212,C,1회용교통카드,12,어린이,2,0,2
2026-02-25,09,건대입구역,2호선,0212,212,C,1회용교통카드,11,일반,7,3,10
2026-02-25,09,건대입구역,2호선,0212,212,C,1회용교통카드,100,우대권,6,6,12
2026-02-25,09,건대입구역,2호선,0212,212,B,정기권카드,01,일반,10,3,13
2026-02-25,09,건대입구역,2호선,0212,212,2,후불카드,100,우대권,12,13,25
2026-02-25,09,건대입구역,2호선,0212,212,2,후불카드,04,청소년,4,4,8
2026-02-25,09,건대입구역,2호선,0212,212,2,후불카드,01,일반,1074,884,1958
2026-02-25,09,건대입구역,2호선,0212,212,1,선불카드,99,기타,9,8,17
2026-02-25,09,건대입구역,2호선,0212,212,1,선불카드,100,우대권,249,207,456
2026-02-25,09,건대입구역,2호선,0212,212,1,선불카드,04,청소년,13,14,27
2026-02-25,09,건대입구역,2호선,0212,212,1,선불카드,02,어린이,3,6,9
2026-02-25,09,건대입구역,2호선,0212,212,1,선불카드,01,일반,1132,713,1845
2026-02-25,08,건대입구역,2호선,0212,212,C,1회용교통카드,12,어린이,1,3,4
2026-02-25,08,건대입구역,2호선,0212,212,C,1회용교통카드,11,일반,5,1,6
2026-02-25,08,건대입구역,2호선,0212,212,C,1회용교통카드,100,우대권,5,4,9
2026-02-25,08,건대입구역,2호선,0212,212,B,정기권카드,01,일반,7,3,10
2026-02-25,08,건대입구역,2호선,0212,212,2,후불카드,100,우대권,25,10,35
2026-02-25,08,건대입구역,2호선,0212,212,2,후불카드,04,청소년,4,3,7
2026-02-25,08,건대입구역,2호선,0212,212,2,후불카드,01,일반,1770,1255,3025
2026-02-25,08,건대입구역,2호선,0212,212,1,선불카드,99,기타,5,4,9
2026-02-25,08,건대입구역,2호선,0212,212,1,선불카드,100,우대권,247,177,424
2026-02-25,08,건대입구역,2호선,0212,212,1,선불카드,04,청소년,15,13,28
2026-02-25,08,건대입구역,2호선,0212,212,1,선불카드,02,어린이,4,2,6
2026-02-25,08,건대입구역,2호선,0212,212,1,선불카드,01,일반,1795,999,2794
2026-02-25,07,건대입구역,2호선,0212,212,C,1회용교통카드,43,중국어 일반,0,0,0
2026-02-25,07,건대입구역,2호선,0212,212,C,1회용교통카드,11,일반,2,0,2
2026-02-25,07,건대입구역,2호선,0212,212,C,1회용교통카드,100,우대권,3,3,6
2026-02-25,07,건대입구역,2호선,0212,212,B,정기권카드,01,일반,11,1,12
2026-02-25,07,건대입구역,2호선,0212,212,2,후불카드,100,우대권,13,12,25
2026-02-25,07,건대입구역,2호선,0212,212,2,후불카드,04,청소년,8,1,9
2026-02-25,07,건대입구역,2호선,0212,212,2,후불카드,01,일반,986,410,1396
2026-02-25,07,건대입구역,2호선,0212,212,1,선불카드,99,기타,6,4,10
2026-02-25,07,건대입구역,2호선,0212,212,1,선불카드,100,우대권,155,132,287
2026-02-25,07,건대입구역,2호선,0212,212,1,선불카드,04,청소년,11,3,14
2026-02-25,07,건대입구역,2호선,0212,212,1,선불카드,02,어린이,1,0,1
2026-02-25,07,건대입구역,2호선,0212,212,1,선불카드,01,일반,1124,345,1469
2026-02-25,06,건대입구역,2호선,0212,212,C,1회용교통카드,11,일반,0,1,1
2026-02-25,06,건대입구역,2호선,0212,212,C,1회용교통카드,100,우대권,3,0,3
2026-02-25,06,건대입구역,2호선,0212,212,B,정기권카드,01,일반,2,0,2
2026-02-25,06,건대입구역,2호선,0212,212,2,후불카드,100,우대권,6,4,10
2026-02-25,06,건대입구역,2호선,0212,212,2,후불카드,04,청소년,2,0,2
2026-02-25,06,건대입구역,2호선,0212,212,2,후불카드,01,일반,330,185,515
2026-02-25,06,건대입구역,2호선,0212,212,1,선불카드,99,기타,3,1,4
2026-02-25,06,건대입구역,2호선,0212,212,1,선불카드,100,우대권,103,131,234
2026-02-25,06,건대입구역,2호선,0212,212,1,선불카드,04,청소년,7,1,8
2026-02-25,06,건대입구역,2호선,0212,212,1,선불카드,01,일반,341,194,535
2026-02-25,05,건대입구역,2호선,0212,212,C,1회용교통카드,43,중국어 일반,2,0,2
2026-02-25,05,건대입구역,2호선,0212,212,C,1회용교통카드,11,일반,1,0,1
2026-02-25,05,건대입구역,2호선,0212,212,C,1회용교통카드,100,우대권,2,0,2
2026-02-25,05,건대입구역,2호선,0212,212,2,후불카드,100,우대권,4,2,6
2026-02-25,05,건대입구역,2호선,0212,212,2,후불카드,04,청소년,4,0,4
2026-02-25,05,건대입구역,2호선,0212,212,2,후불카드,01,일반,161,19,180
2026-02-25,05,건대입구역,2호선,0212,212,1,선불카드,99,기타,4,2,6
2026-02-25,05,건대입구역,2호선,0212,212,1,선불카드,100,우대권,101,23,124
2026-02-25,05,건대입구역,2호선,0212,212,1,선불카드,04,청소년,8,1,9
2026-02-25,05,건대입구역,2호선,0212,212,1,선불카드,01,일반,161,28,189
2026-02-25,04,건대입구역,2호선,0212,212,C,1회용교통카드,46,중국어 어린이,0,0,0
2026-02-25,04,건대입구역,2호선,0212,212,C,1회용교통카드,43,중국어 일반,0,0,0
2026-02-25,04,건대입구역,2호선,0212,212,C,1회용교통카드,42,일어 일반,0,0,0
2026-02-25,04,건대입구역,2호선,0212,212,C,1회용교통카드,12,어린이,0,0,0
2026-02-25,04,건대입구역,2호선,0212,212,C,1회용교통카드,11,일반,0,0,0
2026-02-25,04,건대입구역,2호선,0212,212,C,1회용교통카드,100,우대권,0,0,0
2026-02-25,04,건대입구역,2호선,0212,212,B,정기권카드,01,일반,0,0,0
2026-02-25,04,건대입구역,2호선,0212,212,2,후불카드,100,우대권,0,0,0
2026-02-25,04,건대입구역,2호선,0212,212,2,후불카드,04,청소년,0,0,0
2026-02-25,04,건대입구역,2호선,0212,212,2,후불카드,02,어린이,0,0,0
2026-02-25,04,건대입구역,2호선,0212,212,2,후불카드,01,일반,7,1,8
2026-02-25,04,건대입구역,2호선,0212,212,1,선불카드,99,기타,0,1,1
2026-02-25,04,건대입구역,2호선,0212,212,1,선불카드,100,우대권,4,0,4
2026-02-25,04,건대입구역,2호선,0212,212,1,선불카드,04,청소년,1,0,1
2026-02-25,04,건대입구역,2호선,0212,212,1,선불카드,02,어린이,0,0,0
2026-02-25,04,건대입구역,2호선,0212,212,1,선불카드,01,일반,2,1,3
2026-02-25,02,건대입구역,2호선,0212,212,1,선불카드,99,기타,0,1,1
2026-02-25,01,건대입구역,2호선,0212,212,C,1회용교통카드,11,일반,1,3,4
2026-02-25,01,건대입구역,2호선,0212,212,2,후불카드,04,청소년,0,1,1
2026-02-25,01,건대입구역,2호선,0212,212,2,후불카드,01,일반,0,18,18
2026-02-25,01,건대입구역,2호선,0212,212,1,선불카드,99,기타,0,2,2
2026-02-25,01,건대입구역,2호선,0212,212,1,선불카드,100,우대권,0,1,1
2026-02-25,01,건대입구역,2호선,0212,212,1,선불카드,04,청소년,0,1,1
2026-02-25,01,건대입구역,2호선,0212,212,1,선불카드,01,일반,0,26,26
2026-02-25,00,건대입구역,2호선,0212,212,C,1회용교통카드,11,일반,0,2,2
2026-02-25,00,건대입구역,2호선,0212,212,C,1회용교통카드,100,우대권,0,1,1
2026-02-25,00,건대입구역,2호선,0212,212,2,후불카드,100,우대권,1,0,1
2026-02-25,00,건대입구역,2호선,0212,212,2,후불카드,04,청소년,9,3,12
2026-02-25,00,건대입구역,2호선,0212,212,2,후불카드,01,일반,201,201,402
2026-02-25,00,건대입구역,2호선,0212,212,1,선불카드,99,기타,5,3,8
2026-02-25,00,건대입구역,2호선,0212,212,1,선불카드,100,우대권,2,7,9
2026-02-25,00,건대입구역,2호선,0212,212,1,선불카드,04,청소년,17,10,27
2026-02-25,00,건대입구역,2호선,0212,212,1,선불카드,01,일반,125,221,346
2026-02-25,00,서울숲역,분당선,,,,전체,,전체,0,0,0
2026-02-25,01,서울숲역,분당선,,,,전체,,전체,0,0,0
2026-02-25,02,서울숲역,분당선,,,,전체,,전체,0,0,0
2026-02-25,03,서울숲역,분당선,,,,전체,,전체,0,0,0
2026-02-25,04,서울숲역,분당선,,,,전체,,전체,108,1,109
2026-02-25,05,서울숲역,분당선,,,,전체,,전체,2673,575,3248
2026-02-25,06,서울숲역,분당선,,,,전체,,전체,5312,6547,11859
2026-02-25,07,서울숲역,분당선,,,,전체,,전체,12913,23445,36358
2026-02-25,08,서울숲역,분당선,,,,전체,,전체,22016,46768,68784
2026-02-25,09,서울숲역,분당선,,,,전체,,전체,14907,34844,49751
2026-02-25,10,서울숲역,분당선,,,,전체,,전체,9120,22346,31466
2026-02-25,11,서울숲역,분당선,,,,전체,,전체,9526,16146,25672
2026-02-25,12,서울숲역,분당선,,,,전체,,전체,11852,16446,28298
2026-02-25,13,서울숲역,분당선,,,,전체,,전체,13760,17901,31661
2026-02-25,14,서울숲역,분당선,,,,전체,,전체,15188,16915,32103
2026-02-25,15,서울숲역,분당선,,,,전체,,전체,18471,17197,35668
2026-02-25,16,서울숲역,분당선,,,,전체,,전체,23700,17491,41191
2026-02-25,17,서울숲역,분당선,,,,전체,,전체,41571,20623,62194
2026-02-25,18,서울숲역,분당선,,,,전체,,전체,50655,26524,77179
2026-02-25,19,서울숲역,분당선,,,,전체,,전체,28955,17206,46161
2026-02-25,20,서울숲역,분당선,,,,전체,,전체,17932,9955,27887
2026-02-25,21,서울숲역,분당선,,,,전체,,전체,13436,8008,21444
2026-02-25,22,서울숲역,분당선,,,,전체,,전체,7953,7463,15416
2026-02-25,23,서울숲역,분당선,,,,전체,,전체,2336,3610,5946
