storeId,storeNm,road_address,site_address,floor,category_bg,category_mi,category_sl,x,y,fam_미혼,fam_기혼,fam_유자녀,gender_f_20대,gender_f_30대,gender_f_40대,gender_f_50대,gender_f_60대,gender_m_20대,gender_m_30대,gender_m_40대,gender_m_50대,gender_m_60대,peco_개인,peco_법인,peco_외국인,times_아침,times_점심,times_오후,times_저녁,times_밤,times_심야,times_새벽,wdwe_평일,wdwe_공휴일,revfreq_평일,revfreq_공휴일,weekday_월,weekday_화,weekday_수,weekday_목,weekday_금,weekday_토,weekday_일,2018_store,2018_deli,2018_cnt,2019_store,2019_deli,2019_cnt,2020_store,2020_deli,2020_cnt,2021_store,2021_deli,2021_cnt,2022_store,2022_deli,2022_cnt,2023_store,2023_deli,2023_cnt,2024_store,2024_deli,2024_cnt,2025_store,2025_deli,2025_cnt
0115353872,술래감자탕,서울특별시 성동구 왕십리로4길 13,서울 성동구 성수1가2동 656-1229번지 1층,1층,음식,한식,한식국물요리 전문점,127.0458503,37.5459901,989,83,1824,191,292,80,111,472,148,455,525,329,289,2897,836,0,43,2620,51,615,356,45,0,166,56,25.1,11.2,105,90,203,152,159,0,92,0,0,0,6557,0,5031,22001,0,16159,25389,0,16691,36272,0,19664,41443,0,21987,38665,0,19013,28802,0,13226
0126303353,청담순대국,서울특별시 성동구 상원길 19,서울 성동구 성수동1가 656-603번지 신한ITTOWER 1층 103호,,음식,한식,순대 전문점,127.0487728,37.5458787,1836,212,2847,262,673,473,475,327,278,695,681,536,492,4896,1342,50.0,225,4110,359,1121,421,0,0,309,51,33.5,18.6,266,258,242,202,250,165,0,0,0,0,0,0,0,0,0,0,0,0,0,52412,0,31271,74573,0,46988,76032,0,45138,55010,0,32261
0105383046,호식이두마리치킨 서울숲점,서울특별시 성동구 성수이로 23,서울 성동구 성수2가1동 532-17번지 1층,1층,음식,치킨/닭강정,치킨/닭강정 전문점,127.0540707,37.5373252,302,49,371,3,66,84,47,0,77,212,133,54,41,724,0,0,0,0,301,261,144,14,0,23,21,54.8,30.400000000000002,26,3,31,20,26,35,14,6901,0,2910,8485,0,3502,7556,0,3144,4863,5221,4487,4899,6812,5250,4491,6596,4748,3559,4413,3476,1989,4244,2812
0139307649,부디무드라 성수,서울특별시 성동구 연무장5길 9-16,서울 성동구 성수동2가 302-8번지 1층 107호,,소매,의복,일상복 판매,127.0526586,37.5444387,3226,120,4018,1747,1859,457,829,564,143,386,292,747,338,7366,524,3996.0,0,3980,2507,1403,0,0,0,225,294,9.9,9.9,36,171,241,117,451,439,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98603,0,5540
0125481135,어반그라운드헤어 금호사거리점,서울특별시 성동구 금호로 48-1,서울 성동구 금호동4가 103-3번지 2층,,서비스,헤어/이발/미용,미용실,127.0259456,37.5476213,600,224,1487,105,168,194,691,113,88,189,392,252,116,2311,17,0,42,705,1205,375,0,0,0,65,88,48.3,5.2,80,22,44,30,139,108,103,0,0,0,0,0,0,0,0,0,0,0,0,22156,0,4109,16984,0,3173,18638,0,3461,16855,0,2950
0138951710,보보네일,서울특별시 성동구 아차산로 104,서울 성동구 성수동2가 315-71번지 지하1층 E03호,,서비스,헤어/이발/미용,미용실,127.055458,37.5444421,12,0,45,0,58,0,0,0,0,0,0,0,0,58,0,0,0,12,45,0,0,0,0,1,2,0.0,0.0,0,3,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,124
0140447475,테이큰커피 성수점,서울특별시 성동구 아차산로13길 16,서울 성동구 성수2가3동 277-101번지 성수동램킨중흥S클래스오피스텔 104호,,음식,카페/커피/찻집,카페/디저트,127.0613931,37.5446491,355,29,143,93,63,87,10,0,33,189,22,29,0,530,60,0,157,371,47,14,0,0,0,30,2,82.0,33.7,23,20,26,25,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,419,3760
0136630142,주식회사 우주프로젝트,서울특별시 성동구 뚝섬로9길 14-1,서울 성동구 성수2가1동 328-12번지 1층,,음식,한식,한식 요리-기타,127.0565125,37.5395616,433,62,116,226,184,6,45,6,42,58,26,6,9,613,124,72.0,0,276,128,232,99,0,0,22,24,30.9,24.1,18,21,22,30,13,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2474,2019,3033,6249,5989,7076
0038034898,지우헤어,서울특별시 성동구 상원길 70,서울 성동구 성수1가2동 13-439번지,2층,서비스,헤어/이발/미용,미용실,127.047907,37.5501442,114,30,386,0,10,25,79,89,37,60,60,129,40,531,0,0,40,189,188,112,0,0,0,14,20,53.5,0.0,12,8,0,26,31,25,15,2557,0,1404,4141,0,2422,3649,0,2046,3676,0,1996,3931,0,1663,5476,0,2202,5432,0,2276,4448,0,1986
0140102781,도담숙성화로,서울특별시 성동구 성덕정길 148,서울 성동구 성수2가1동 209-5번지 1층,,음식,한식,한정식/백반 전문점,127.0597349,37.5363333,353,243,572,26,0,0,116,0,0,453,379,96,96,1169,133,566.0,0,96,168,284,753,0,0,33,53,40.0,10.0,11,6,63,40,8,133,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5792,0,432
0124617283,롸카두들두(성수점),서울특별시 성동구 성수일로4길 25,서울 성동구 성수2가1동 308-4번지 서울숲코오롱디지털타워 1층 108호,,음식,양식,스테이크 전문점,127.0518653,37.542505,2536,198,988,680,382,121,114,69,804,1136,180,173,57,3723,539,242.0,0,2256,884,1005,116,0,0,149,119,25.3,15.899999999999999,81,133,145,182,176,216,0,0,0,0,0,0,0,0,0,0,6460,16,3219,66343,597,28928,67455,0,23340,53759,0,18806,40998,1714,16121
0122762982,마이 페이보릿 가든(my favorite garden),서울특별시 성동구 왕십리로8길 15,서울 성동구 성수1가2동 656-992번지 2층,,소매,꽃/식물/화초/분재,꽃집/꽃배달,127.0465322,37.5462974,185,0,32,33,64,0,0,0,19,99,0,0,0,217,62,0,0,84,132,62,0,0,0,9,8,0.0,0.0,0,0,6,12,26,0,13,0,0,0,0,0,0,0,0,0,983,0,78,1950,0,60,90,0,23,1707,0,451,2594,0,633
0128228889,주식회사 마켓파흐트,서울특별시 성동구 광나루로4가길 12-12,서울 성동구 성수2가3동 299-53번지 1층,,소매,가구,가구 판매-중고,127.0541401,37.5492395,3770,0,0,0,3770,0,0,0,0,0,0,0,0,3770,0,0,0,2416,1354,0,0,0,0,0,290,0.0,0.0,0,0,0,0,0,23,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18515,0,57,47329,0,305
0015484272,서울상사,서울특별시 성동구 아차산로17길 57,서울 성동구 성수2가3동 280-8번지 엠코코리아 7층,,소매,시계/귀금속,시계/귀금속,127.0657802,37.5474865,0,0,372,0,0,0,63,53,0,0,0,11,244,372,0,0,185,137,49,0,0,0,0,14,8,6.7,13.3,5,15,36,5,3,4,12,245,0,108,760,0,273,913,0,313,1567,0,428,3793,0,876,3212,0,709,1320,0,608,1616,0,623
0138436753,진짜무쇠삼겹 성수점,서울특별시 성동구 성수일로10길 13-1,서울 성동구 성수2가3동 284-33번지 1층 1호,,음식,한식,고기구이/육회 전문점,127.0522435,37.5475928,735,15,705,241,126,37,27,71,272,51,249,314,64,1456,332,174.0,0,173,59,644,910,0,0,61,52,20.0,4.4,59,55,83,26,29,57,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30689,0,3775
0139882211,나우마스 (NOWMAS),서울특별시 성동구 상원6나길 7-5,서울 성동구 성수1가2동 13-181번지 지하1층,,소매,의복,일상복 판매,127.049623,37.5486852,1401,0,877,0,0,0,0,0,602,1313,138,0,224,2278,0,0,0,447,469,851,509,0,0,38,121,36.4,18.2,0,16,6,124,198,4,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10153,0,304
0131220105,소프트바,서울특별시 성동구 연무장길 54,서울 성동구 성수2가1동 321-91번지 1층,,음식,패스트푸드,아이스크림/빙수/요거트 판매,127.0551895,37.5423896,1330,65,756,650,528,231,95,37,142,243,106,81,32,2152,144,739.0,0,539,734,462,560,0,0,51,105,4.8,2.6,12,51,88,84,58,141,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33981,0,43407,38566,0,45562,25639,0,27462
0058488305,요리왕,서울특별시 성동구 연무장길 120,서울 성동구 성수동2가 275-10번지 1층,1층,음식,중식,일반 중식당,127.0622067,37.5402544,7765,545,6634,1576,1240,997,446,420,2161,3531,2353,1038,1176,14947,2598,159.0,2076,6017,1754,1913,1722,2298,1760,578,546,65.1,31.3,464,451,542,606,522,785,591,69105,0,41027,119578,0,68994,124416,0,63822,118735,86927,107871,122720,84649,100176,112045,80699,97559,101930,79882,89707,89367,84356,85583
0120313028,비가나,서울특별시 성동구 송정길 22,서울 성동구 송정동 67-3번지 1층,,음식,한식,한식 요리-기타,127.0623462,37.5485338,60,0,119,19,17,24,62,8,0,7,23,16,0,180,111,0,0,212,78,0,0,0,0,13,2,52.5,11.5,6,6,17,12,11,5,2,0,0,0,0,0,0,515,0,734,6084,0,6280,7472,0,7366,5523,0,5210,3007,0,3284,2157,40,2453
0038737938,SH글로벌,서울특별시 성동구 연무장5가길 7,서울 성동구 성수동2가 314-13번지 성수역현대테라스타워 4층 407호,,소매,화장품 소매,화장품 판매,127.0536716,37.5440865,578,172,3142,0,1018,746,151,0,0,0,1976,0,0,3893,0,0,65,1070,780,1976,0,0,0,201,20,0.0,14.3,128,224,47,0,395,66,0,7742,0,199,20281,0,426,12821,0,197,28499,0,323,19976,0,274,22218,0,298,12937,0,153,14490,0,137
0137988903,앨리스,서울특별시 성동구 뚝섬로 312,서울 성동구 성수1가1동 704번지 한진타운아파트 103동 1301호,,소매,가방/신발/액세서리,액세서리용품 판매,127.0456278,37.5412391,219,13,97,147,53,43,0,13,0,7,59,6,0,331,0,112.0,0,66,196,68,0,0,0,3,21,0.0,0.0,10,6,9,0,2,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,0,372,2015,0,781
0127164333,열기,서울특별시 성동구 광나루로 302,서울 성동구 성수2가3동 281번지 1층,,음식,한식,한식 요리-기타,127.0633563,37.5479021,1608,270,948,559,236,94,87,0,126,925,329,365,100,2827,398,0,0,0,338,1236,1202,448,0,152,36,14.3,5.7,81,243,40,91,178,51,43,0,0,0,0,0,0,0,0,0,0,0,0,50580,0,3967,92881,0,6570,72102,0,5123,45221,0,2989
0115930810,주식회사식당컴퍼니텐동식당,서울특별시 성동구 연무장5가길 20-1,서울 성동구 성수2가3동 315-29번지 1층 1호,1층,음식,한식,한정식/백반 전문점,127.0549088,37.5433386,3092,134,1391,1003,678,251,255,11,759,980,351,230,94,4618,797,0,19,3286,801,1145,160,0,0,188,154,44.3,10.7,99,115,169,216,232,164,197,0,0,0,12084,0,5362,59911,0,25902,42230,5066,20873,66546,3468,30452,74317,4476,31268,62428,2922,28959,46408,2149,22780
0058147075,아이리스헤어,서울특별시 성동구 광나루로11길 41-1,서울 성동구 송정동 73-880번지,,서비스,헤어/이발/미용,미용실,127.0678581,37.5514989,0,0,249,0,0,169,50,22,0,0,0,0,6,249,0,0,0,6,73,0,169,0,0,0,19,50.0,0.0,0,0,0,0,0,62,0,1305,0,415,1489,0,563,1516,0,409,1328,0,493,1483,0,475,1574,0,510,1159,0,358,1753,0,347
0140519711,연무장붕어빵,서울특별시 성동구 성수이로7가길 19,서울 성동구 성수2가1동 321-104번지 1층,,음식,패스트푸드,도너츠/꽈배기/고로케/호떡 전문점,127.0553597,37.5419405,189,10,162,52,45,37,31,8,58,50,35,42,1,363,14,123.0,0,147,166,64,0,0,0,8,16,4.1,10.6,0,16,7,13,8,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,0,2164
0117619734,샘티스트네일,서울특별시 성동구 왕십리로 213,서울 성동구 행당동 33-6번지 1층 101호,,서비스,헤어/이발/미용,미용실,127.0430443,37.5565062,51,0,461,0,251,20,241,0,0,0,0,0,0,512,0,0,0,365,128,19,0,0,0,18,13,28.6,28.6,0,0,9,61,32,0,0,0,0,0,0,0,0,1622,0,1364,1949,0,1578,2178,0,1493,2478,0,987,2878,0,829,2384,0,489
0118745371,로우커피스탠드,서울특별시 성동구 연무장길 94,서울 성동구 성수동2가 272-30번지 1층,1층,음식,카페/커피/찻집,카페/디저트,127.0595395,37.54108,2761,236,1735,797,1228,457,169,36,221,1012,510,255,45,4734,1489,211.0,1789,3768,665,0,0,0,0,271,103,40.7,30.9,186,206,235,261,241,142,97,0,0,0,0,0,0,4658,0,9476,14209,0,30603,26923,0,51164,36037,0,70252,47016,0,87300,52784,0,93548
0103627766,하루나,서울특별시 성동구 성수일로4길 37,서울 성동구 성수2가1동 333-123번지 1층 103호,1층,음식,일식,일식 돈가스 전문점,127.0529372,37.5421404,23,7,14,0,7,0,0,0,0,23,14,0,0,46,0,0,0,36,9,0,0,0,0,0,1,66.7,0.0,0,4,0,1,1,2,0,7106,0,4864,13558,0,9416,13510,0,7689,15689,299,8005,12672,1643,8477,12536,1372,7194,93,1478,665,15,989,506
0074214529,한신세탁,서울특별시 성동구 고산자로2길 35,서울 성동구 행당1동 349번지 서울숲한신더휴아파트 지하 01호 상가,,서비스,세탁/빨래,세탁소,127.0384245,37.5536553,0,0,140,0,0,57,8,25,0,0,34,15,0,140,72,0,105,40,57,9,0,0,0,11,0,30.0,10.0,5,8,23,6,0,2,0,1906,0,816,3827,0,1307,3233,0,1134,3614,0,939,4632,0,1217,6260,0,1170,6058,0,1304,4063,0,890
0119604676,센느디아트,서울특별시 성동구 연무장5길 20,서울 성동구 성수2가3동 314-2번지 2층,,소매,의복,일상복 판매,127.053437,37.5448218,0,0,29,29,0,0,0,0,0,0,0,0,0,29,11,140.0,0,11,29,0,0,0,0,0,2,0.0,0.0,0,0,8,0,0,0,0,0,0,0,0,0,0,7603,0,555,4383,0,541,21884,0,2584,32342,0,4783,20343,0,3065,4952,0,1083
0088434063,뚝도수산,서울특별시 성동구 성수이로 31,서울 성동구 성수2가1동 335-61번지 1층,1층,음식,수산물,회/수산물 일반,127.0543514,37.5380816,354,114,159,214,54,0,0,0,0,84,139,136,0,628,0,0,0,0,0,72,381,174,0,24,14,6.7,0.0,0,23,28,6,41,38,0,2746,0,433,5029,0,782,2945,0,473,4066,0,622,3604,0,470,3365,0,480,6812,0,861,5647,0,706
0134171594,주식회사 만월경,서울특별시 성동구 광나루로 130,서울 성동구 성수1가2동 671-6번지 4층 407호,,소매,기타판매업,자동판매기 운영,127.0447208,37.5509784,145,17,71,18,79,39,16,1,19,35,22,1,0,234,54,0,54,130,39,19,26,0,17,10,8,29.2,25.0,9,18,0,4,21,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57378,0,1936,7635,0,1363
0134252360,육타,서울특별시 성동구 왕십리로 58,서울 성동구 성수동1가 656-3번지 FORHU 1층 112호,,음식,한식,한정식/백반 전문점,127.0452058,37.5426959,570,10,456,146,171,49,118,132,121,114,78,27,76,1037,468,0,0,819,39,317,328,0,0,76,9,19.6,17.9,48,71,83,28,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38069,0,7096,26788,0,6837
0128892973,쏘쏘한 베이킹,서울특별시 성동구 연무장17길 14,서울 성동구 성수2가3동 275-29번지 1층 101호,,음식,제과제빵떡케익,제과제빵떡케익,127.0616522,37.5419685,824,74,338,492,248,57,131,0,56,160,58,15,18,1238,496,42.0,141,822,593,179,0,0,0,63,44,66.0,20.2,54,39,84,52,51,44,58,0,0,0,0,0,0,0,0,0,0,0,0,3194,0,1836,7306,236,5357,18854,1603,12661,16049,998,11236
0137823886,텍사스파파 크레페 성수점,서울특별시 성동구 광나루로11길 30,서울 성동구 송정동 73-602번지 1층,,음식,패스트푸드,샌드위치/토스트/핫도그 전문점,127.0672476,37.5503735,1296,71,476,811,379,95,72,0,107,275,69,16,14,1845,40,0,0,300,308,368,496,410,0,47,77,24.8,23.7,43,41,39,70,62,78,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,2044,1670,2430,16677,13509
0132217167,더 양평해장국,서울특별시 성동구 성덕정길 95-13,서울 성동구 성수2가1동 335-93번지 1층,,음식,한식,한식국물요리 전문점,127.0540183,37.5379578,315,56,682,19,92,28,73,18,59,91,196,309,162,1055,223,0,0,564,370,195,100,46,0,50,28,46.0,22.2,34,49,41,45,51,35,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8895,339,3296,14834,2877,7813,8626,2329,5354
0140417080,주식회사 오마이골드 성수점,서울특별시 성동구 연무장길 2,서울 성동구 성수동1가 14-80번지,,소매,시계/귀금속,시계/귀금속,127.0498605,37.5440243,294,29,94,216,0,81,0,39,0,0,80,0,0,417,0,0,0,284,98,35,0,0,0,10,17,0.0,0.0,0,0,8,26,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,0,87
0110949831,연이네,서울특별시 성동구 광나루로11길 41,서울 성동구 송정동 73-881번지 1층,1층,음식,분식/국수,분식 전문점,127.0677704,37.5513958,13,0,132,6,0,0,0,11,0,0,0,73,54,145,56,0,66,135,0,0,0,0,0,10,1,30.0,30.0,10,11,2,12,3,4,0,314,0,347,1409,0,1294,1230,0,1152,1697,0,1222,2133,0,1262,4871,0,1988,3877,0,1574,4813,0,1476
0126743731,지에스(GS)25 서울숲 더샵,서울특별시 성동구 살곶이8길 2,서울 성동구 행당동 37-27번지 1층,,소매,편의점,편의점,127.0409985,37.5572401,9090,515,4325,2374,539,670,638,169,4394,1795,1324,1560,465,13932,687,720.0,2708,2109,2236,1692,1890,2472,1510,506,422,56.3,46.0,442,426,499,492,475,478,471,0,0,0,0,0,0,0,0,0,0,0,0,103524,0,174455,149494,0,241521,153135,0,240631,139189,0,217164
0137644985,도래곱창 금호직영점,서울특별시 성동구 금호로 47,서울 성동구 금호동4가 119번지 2층 3호,,음식,한식,곱창/양구이 전문점,127.0254358,37.5476801,107,0,28,26,16,0,12,0,11,66,3,0,0,135,0,0,0,0,16,0,78,15,24,5,2,0.0,0.0,0,0,18,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,393,0,2576,1185
0104992870,더커플(The Couple),서울특별시 성동구 연무장3길 3,서울 성동구 성수2가3동 301-99번지 1층,,음식,제과제빵떡케익,제과제빵떡케익,127.0512656,37.5439765,1297,117,960,665,416,266,135,42,222,216,149,225,34,2375,50,538.0,90,673,983,493,185,0,0,52,113,1.5,2.7,52,66,81,70,64,130,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28094,0,21662
0132390550,매머드 익스프레스 서울숲아이코닉점,서울특별시 성동구 서울숲2길 32-14,서울 성동구 성수동1가 685-696번지 갤러리아포레아파트 1층 103호,,음식,카페/커피/찻집,카페/디저트,127.042452,37.5457981,1933,200,2359,619,678,473,269,377,215,875,520,245,218,4493,194,222.0,897,2126,1053,411,200,0,0,142,163,25.6,20.2,77,117,201,173,132,180,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25056,0,49447,72303,0,141219,49595,0,101639
0007102460,(주)미래씨앤피시스템,서울특별시 성동구 성수일로8길 5,서울 성동구 성수2가3동 284-55번지 A동 812호,,소매,사무/문구/컴퓨터,사무용기기 소매,127.0518846,37.5470299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,189,0,0,0,0,0,10,0,50.0,0.0,0,0,19,18,0,0,0,2591,0,134,3747,0,146,6143,0,156,3682,0,179,8504,0,411,5614,0,324,5394,0,249,3533,0,123
0139881320,로마네 성수,서울특별시 성동구 왕십리로10길 20,서울 성동구 성수동1가 656-681번지 1층,,음식,양식,이태리 전문점,127.046676,37.5464791,353,0,178,157,159,36,0,0,0,99,3,75,0,533,79,0,0,245,0,161,164,39,0,21,16,0.0,8.3,0,31,20,16,31,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730,1063,532
0004720942,성수카인테리어,서울특별시 성동구 뚝섬로3길 25,서울 성동구 성수1가1동 25-1번지,,서비스,자동차/이륜차,자동차부품/용품-판매,127.0490652,37.5424349,12,0,781,0,0,0,134,0,0,12,319,127,200,793,89,0,0,659,223,0,0,0,0,49,0,62.5,0.0,34,38,90,25,2,0,0,6533,0,363,9875,0,734,13079,0,930,17906,0,1134,11868,0,978,15897,0,1021,15982,0,872,12650,0,757
0136732401,플란테(Plantae),서울특별시 성동구 성덕정길 57,서울 성동구 성수1가1동 248-1번지 1층,,음식,한식,한식 요리-기타,127.0498646,37.5382602,102,0,40,19,58,30,0,4,0,26,3,0,0,143,0,0,15,113,9,4,0,0,0,7,0,64.3,57.1,7,5,3,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,0,998,1926,0,2769
0138770649,베리시성수(Verish Seongsu),서울특별시 성동구 연무장길 36,서울 성동구 성수동2가 310-63번지 2층,,소매,의복,일상복 판매,127.0533076,37.5428665,6976,241,4620,5031,2090,1040,1916,129,265,338,530,377,120,11838,111,47168.0,0,2889,5891,2971,197,0,0,286,523,5.4,5.0,172,299,401,417,443,573,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387713,0,42796
0131698755,정희네 고깃집,서울특별시 성동구 성덕정17길 9,서울 성동구 성수2가1동 565-15번지 1층,,음식,한식,한정식/백반 전문점,127.0551275,37.5380516,123,0,807,29,0,0,52,0,141,95,0,515,96,930,31,0,0,0,0,330,515,115,0,27,36,17.6,11.8,7,28,55,16,42,54,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5047,0,592,7380,0,1022,7476,0,903
0120402854,반포식스 성수점,서울특별시 성동구 아차산로17길 49,서울 성동구 성수동2가 280-6번지 1층,1층,음식,퓨전/세계요리,동남아음식 전문점,127.0652794,37.5467681,1749,243,1924,621,788,720,368,92,123,568,221,234,175,3918,3171,0,22,4606,1279,945,234,0,0,335,79,78.8,30.400000000000002,249,202,234,437,281,124,0,0,0,0,0,0,0,13144,0,4208,60515,16781,28246,68581,18425,31552,76329,20531,35800,71542,16706,32565,55278,8447,24331
0109826024,리버뷰자이명품세탁,서울특별시 성동구 고산자로2길 67,서울 성동구 행당동 380번지 상가동,,서비스,세탁/빨래,세탁소,127.0380277,37.5562974,0,193,357,0,64,243,168,5,0,0,3,56,9,551,19,0,76,285,12,196,0,0,0,27,6,37.5,12.5,4,90,9,2,10,21,0,2567,0,828,7309,0,1907,4815,0,1674,5248,0,1537,7067,0,1652,4525,0,1153,5848,0,1323,4488,0,883
0138760129,주식회사  알씨에스컴퍼니(RCS),서울특별시 성동구 왕십리로 63,서울 성동구 성수동1가 685-704번지 비동 15호,,음식,한식,한식 요리-기타,127.043586,37.5436226,1026,109,737,257,438,320,119,20,88,405,129,79,13,1873,259,0,675,1340,116,0,0,0,0,103,20,48.6,36.1,61,119,76,96,70,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16720,0,29583
0139260525,주식회사 코튼앤코(Cotton&Co.),서울특별시 성동구 성수일로 55,서울 성동구 성수1가2동 16-4번지 205호,,소매,가전제품소매,가전제품 소매,127.0495665,37.5454663,84,0,0,0,0,0,0,0,0,84,0,0,0,84,1685,0,0,0,1769,0,0,0,0,98,0,0.0,0.0,0,0,16,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769,0,14
0135777852,서울바당,서울특별시 성동구 왕십리로4길 10-12,서울 성동구 성수1가1동 656-635번지 지1층,,음식,한식,한정식/백반 전문점,127.0461799,37.5455876,1040,85,690,358,483,0,51,31,166,376,225,124,0,1817,128,0,0,0,0,285,680,945,33,58,69,0.0,2.4,25,52,95,86,82,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15748,0,1772,17660,0,2006
0135661965,한입베이글,서울특별시 성동구 뚝섬로 317,서울 성동구 성수1가1동 656-253번지 1층,,음식,패스트푸드,샌드위치/토스트/핫도그 전문점,127.0462519,37.5413677,2277,180,2043,1216,846,585,182,152,269,456,432,327,31,4500,336,1959.0,386,2694,1563,192,0,0,0,126,197,10.5,10.5,73,148,146,122,184,173,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32299,0,22518,87626,0,77114
0086763638,곱씹어you,서울특별시 성동구 성덕정17길 3-1,서울 성동구 성수2가1동 565-19번지 1층,1층,음식,한식,오리/닭요리 전문점,127.0551791,37.5376566,502,14,349,233,150,174,23,0,0,143,99,0,42,866,0,0,47,0,0,326,374,67,50,14,46,9.1,0.0,8,28,0,11,45,29,79,4734,0,1711,3111,0,1832,2426,0,1202,980,4914,3433,1951,2104,1656,7412,0,821,11697,0,1378,9369,0,1078
0117140038,니트코리아,서울특별시 성동구 성수일로12길 15,서울 성동구 성수2가3동 299-151번지 지하 1층,,소매,의복,일상복 판매,127.0529389,37.5486888,715,0,472,58,18,280,0,191,0,163,476,0,0,1187,0,0,0,502,522,163,0,0,0,1,89,16.7,16.7,0,0,0,32,15,174,63,0,0,0,0,0,0,11383,0,269,17226,0,415,17299,0,438,17345,0,318,15774,0,310,13094,0,306
0111419735,(주)베스트시큐리티,서울특별시 성동구 상원1길 42,서울 성동구 성수1가2동 8-44번지 2층,2층,서비스,자동차/이륜차,주차장운영,127.0471321,37.5470535,10,0,34,4,0,4,2,1,2,7,0,8,13,45,4,0,0,12,7,22,7,0,0,0,2,4.0,8.0,0,2,0,0,2,0,3,371,0,642,2730,0,3742,1253,0,2374,806,0,1769,309,0,765,615,0,1810,1161,0,2934,876,0,2155
0135806636,공간 수련,서울특별시 성동구 광나루로11길 3,서울 성동구 송정동 66-102번지 2층,,음식,한식,한정식/백반 전문점,127.0653292,37.5485277,475,0,225,0,324,115,0,0,0,260,0,0,0,700,175,0,0,0,0,109,647,119,0,19,40,0.0,0.0,0,57,0,34,64,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3690,0,219,4976,0,373
0133759464,주식회사 셰프링크,서울특별시 성동구 서울숲2길 11,서울 성동구 성수1가2동 685-501번지 1층,,음식,제과제빵떡케익,제과제빵떡케익,127.040031,37.5473827,1209,52,541,603,296,73,69,51,194,250,25,208,29,1802,225,184.0,0,836,823,257,111,0,0,45,93,3.2,6.3,71,48,53,31,73,100,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2933,0,1404,26160,0,12542,20763,0,9581
0085228559,장미식당,서울특별시 성동구 금호로 84,서울 성동구 금호동1가 1763번지 지하 1층,1층,음식,한식,한정식/백반 전문점,127.0258334,37.5508563,883,105,1117,38,205,186,56,24,100,572,581,134,205,2105,808,0,0,719,108,1209,876,0,0,106,77,12.9,11.4,25,115,59,57,223,64,96,6560,0,2577,11322,0,4703,12465,0,4213,15006,0,4547,21095,0,7350,32613,0,7736,38208,0,8378,28430,0,5762
0117540807,가조쿠,서울특별시 성동구 연무장길 31-2,서울 성동구 성수2가3동 316-77번지 1층,1층,음식,일식,라멘/우동/소바,127.0531186,37.54323,3397,243,3927,1146,884,773,840,410,745,886,679,642,560,7569,897,896.0,0,5067,813,2165,419,0,0,257,294,8.6,3.2,153,235,247,276,324,361,306,0,0,0,0,0,0,35046,0,14492,68740,0,26489,105424,0,39472,108860,0,41738,115576,0,42614,91797,0,33075
